"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"Cena zawiera podatek. (brutto)ID reguły podatkuKoszt własnyW sprzedaży (0 lub 1)";"Wartość rabatu";"Procent rabatu";"Rabat od dnia (rrrr-mm-dd)";"Rabat do dnia (rrrr-mm-dd)";"Indeks #"
113;1;"Sztruksowe spodnie o kroju slim fit";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2845"
114;1;"Spodnie o kroju regular";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2935"
115;1;"Spodnie o kroju regular";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2936"
116;1;"Spodnie o kroju regular";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2937"
117;1;"Sztruksowe spodnie slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA1740"
118;1;"Spodnie o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"99,91";"";"";"";"0000XA1742"
119;1;"Spodnie o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"99,91";"";"";"";"0000XA1743"
120;1;"Chinosy o kroju slim fit";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2564"
121;1;"Sztruksowe spodnie";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1509"
122;1;"Sztruksowe spodnie";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1737"
123;1;"Sztruksowe spodnie";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA1738"
124;1;"Bluza z okrągłym tłoczeniem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000RX2512"
125;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2840"
126;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2952"
127;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2963"
128;1;"Bluza z logo";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2522"
129;1;"Bluza z logo";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2523"
130;1;"Bluza z logo";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2524"
131;1;"Bluza z bawełny pima";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1692"
132;1;"Bluza z bawełny pima";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1693"
133;1;"Bluza z bawełny pima";"TataKobasa";"249,90";"";"";"";1;"69,91";"";"";"";"0000XA1694"
134;1;"Bluza z haftem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000RX2511"
135;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2840"
136;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2952"
137;1;"Bluza z kapturem";"TataKobasa";"349,90";"";"";"";1;"";"";"";"";"0000XA2963"
138;1;"Sportowa bluza z ozdobnymi lampasami";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"0000XA1713"
139;1;"Sportowa bluza z ozdobnymi lampasami";"TataKobasa";"399,90";"";"";"";1;"119,91";"";"";"";"0000XA1714"
140;1;"Spodnie dresowe";"TataKobasa";"299,90";"";"";"";1;"";"";"";"";"0000XA2868"
