"ID";"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena bez podatku. (netto)";"W sprzedaży (0 lub 1)";"Wartość rabatu";"Opis";"Podsumowanie";"Adresy URL zdjęcia (x,y,z...)"
"9V47VI1659";1;"Dwurzędowa kurtka";"TataKobasa";"1199,90";1;"";"<p>Kurtka męska w kolorze szary melanż. Zapinana jest na trzy guziki, z tyłu jedno rozcięcie. Posiada kołnierz ze stójką oraz prostymi klapami, kieszenie boczne skośne z listewką. Dół rękawów z zapinką i guzikiem. Model na zdjęciu ma 186 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>50% Wełna, 25% Poliakryl, 20% Poliester, 5% Inne włókna, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/szara-kurtka-vistula-89710.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-89714.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-89710.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-89714.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-89738.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-89726.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127841.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127877.jpg"
"0000XA1695";1;"Krótka puchowa parka";"TataKobasa";"999,90";1;"";"<p>Kurtka męska w kolorze granatowym. Zapinana jest na zamek błyskawiczny kryty plisą zapinaną na napy. Posiada kieszenie z patkami, zapinane na napy. W pasie sznurek do regulacji obwodu. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Poliester, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/granatowa-kurtka-vistula-126387.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-126411.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-126387.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-126411.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-126372.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-126390.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-90590.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-90594.jpg"
"0000XA1550";1;"Puchowa kurtka ze stójką";"TataKobasa";"799,90";1;"299,91";"<p>Cienka kurtka męska w kolorze bordowym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/bordowa-kurtka-vistula-122007.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-121923.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-122007.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-121923.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-122075.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-112822.jpg,https://vistula.pl/mis/d/bordowa-kurtka-vistula-112842.jpg"
"0000XA1551";1;"Puchowa kurtka ze stójką";"TataKobasa";"799,90";1;"299,91";"<p>Cienka kurtka męska w kolorze granatowym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/granatowa-kurtka-vistula-121879.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-121903.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-121879.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-121903.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122019.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-121959.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-109191.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-94043.jpg"
"0000XA1708";1;"Puchowa kurtka ze stójką";"TataKobasa";"799,90";1;"299,91";"<p>Cienka kurtka męska w kolorze czarnym. Zapinana jest na zamek i napy. Posiada kieszenie nakładane zapinane na napę, z boku sznurek do regulacji dołu kurtki. Rękawy wykończone mankietem z gumką. Model na zdjęciu ma 188 cm i prezentuje rozmiar 50.</p>";"<p>100% Poliamid, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/czarna-kurtka-vistula-121911.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121883.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121911.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121883.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-122043.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121863.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-109195.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-94051.jpg"
"0000XA2151";1;"Puchowa bomberka pikowana";"TataKobasa";"599,90";1;"";"<p>Kurtka puchowa w kolorze szarym. Posiada naturalne ocieplenie Real Down, które składa się z ultralekkiego puchu i pierza. Naturalne wypełnienie kurtki sprawia, że jest ona miękka, sprężysta i oddychająca. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>86% Poliamid, 14% Elastan, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/szara-kurtka-vistula-122711.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-122703.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-122711.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-122703.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-122683.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-122755.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-130540.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-130568.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-130536.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-130560.jpg"
"0000XA2152";1;"Puchowa bomberka pikowana";"TataKobasa";"599,90";1;"";"<p>Kurtka puchowa w kolorze granatowym. Posiada naturalne ocieplenie Real Down, które składa się z ultralekkiego puchu i pierza. Naturalne wypełnienie kurtki sprawia, że jest ona miękka, sprężysta i oddychająca. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>86% Poliamid, 14% Elastan, podszewka: 100% Poliester, podszewka rękawów: 100% Poliester</p>";"https://vistula.pl/mis/d/granatowa-kurtka-vistula-122659.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122699.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122659.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122699.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122743.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-122655.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-124215.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-124223.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-124207.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-124219.jpg"
"0000XA0904";1;"Parka z kapturem";"TataKobasa";"699,90";1;"";"<p>Parka męska w kolorze granatowym, z kapturem. Zapinana jest na zamek oraz napy. Ma dwie skośne kieszenie boczne z listewką oraz kieszonkę na piersi, zapinane na zamek. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Poliester, podszewka: 100% Poliester</p>";"https://vistula.pl/mis/d/granatowa-kurtka-vistula-128333.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-128337.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-128333.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-128337.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-128365.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-128289.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-127167.jpg,https://vistula.pl/mis/d/granatowa-kurtka-vistula-127179.jpg"
"0000XA1665";1;"Krótka puchowa kurtka";"TataKobasa";"999,90";1;"";"<p>Kurtka męska w kolorze granatowym. Krótka, pikowana kurtka puchowa wykonana z twillowej tkaniny poliestrowej. Kieszenie boczne skośne z klejoną patka. Produkt zapinany na przykryty klejoną plisą zamek. Stójka wewnątrz z dzianinowym ściągaczem. Na lewej stronie pionowa kieszeń zapinana na zamek. Wypełnienie puchowe. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Poliester, podszewka: 100% Poliamid, podszewka rękawów: 100% Poliamid</p>";"https://vistula.pl/mis/d/granatowa-kurtka-lantier-128305.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128313.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128305.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128313.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128353.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128341.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-128317.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-109063.jpg,https://vistula.pl/mis/d/granatowa-kurtka-lantier-99992.jpg"
"0000XA2562";1;"Skórzana kurtka ze stójką";"TataKobasa";"1499,90";1;"";"<p>Kurtka skórzana w kolorze czarnym. Posiada zapinaną stójkę, kieszenie boczne zapinane na napy oraz zasuwaną kieszonkę na piersi. Model zasuwany na zamek błyskawiczny. Kurtka wykonana z naturalnej skóry. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Skóra, podszewka: 100% Bawełna, podszewka rękawów: 100% Bawełna</p>";"https://vistula.pl/mis/d/czarna-kurtka-vistula-121075.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-124615.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121075.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-124615.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121123.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121119.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121127.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121555.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121531.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121567.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121539.jpg"
"0000XA2945";1;"Skórzana kurtka z pikowaniem";"TataKobasa";"1799,90";1;"";"<p>Kurtka skórzana w kolorze czarnym. Posiada kieszenie boczne zapinane na zamek oraz mniejszą kieszeń na piersi. Stójka zapinana na napę. Model zasuwany na zamek błyskawiczny. Kurtka wykonana z naturalnej skóry. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Skóra, podszewka: 100% Bawełna</p>";"https://vistula.pl/mis/d/czarna-kurtka-vistula-121391.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121375.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121391.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121375.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121379.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121399.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121435.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121447.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-121419.jpg"
"0000XA2531";1;"Skórzana kurtka ze stójką";"TataKobasa";"1499,90";1;"";"<p>Kurtka skórzana w kolorze niebieskim. Posiada kieszenie boczne zapinane na zamek oraz stójkę zapinaną na napę. Model zasuwany na zamek błyskawiczny. Kurtka wykonana z naturalnej skóry. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Skóra, podszewka: 100% Poliamid, podszewka rękawów: 100% Poliamid</p>";"https://vistula.pl/mis/d/szara-kurtka-vistula-121467.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-121459.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-121467.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-121459.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-121471.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-121475.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127589.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127653.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127561.jpg,https://vistula.pl/mis/d/szara-kurtka-vistula-127593.jpg"
"0000XA2500";1;"Skórzana kurtka";"TataKobasa";"1699,90";1;"499,91";"<p>Kurtka skórzana w kolorze brązowym. Posiada kieszenie boczne zapinane na napy oraz dwie kieszenie na piersi. Model zasuwany na zamek błyskawiczny. Kurtka wykonana z naturalnej skóry. Model na zdjęciu ma 188 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Skóra, podszewka: 100% Bawełna</p>";"https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-120107.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-120111.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-120107.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-120111.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-120139.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-118919.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-118799.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-118831.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-118899.jpg,https://vistula.pl/mis/d/br%C4%85zowa-kurtka-vistula-118843.jpg"
"0000RX2078";1;"Jeansowa kurtka";"TataKobasa";"649,90";1;"249,91";"<p>Kurtka jeansowa w kolorze niebieskim. Model zapinany na guziki, z charakterystycznymi dla jeansu przetarciami. Kurtka posiada kieszenie na piersiach z patkami zapinane na guziki oraz kieszenie boczne. Wykonana została z bawełny, z domieszką elastanu. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>98% Bawełna, 2% Elastan</p>";"https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123939.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123931.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123939.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123931.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123935.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123923.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123927.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123963.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123991.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123947.jpg,https://vistula.pl/mis/d/niebieska-kurtka-vistula-red-123983.jpg"
"9O98VI2713";1;"Jednorzędowy płaszcz";"TataKobasa";"1299,90";1;"";"<p>Jednorzędowy płaszcz o klasycznym kroju. Produkt posiada kieszenie boczne oraz jedno rozcięcie z tyłu. Płaszcz wykonany z tkaniny w kolorze granatowym. Model na zdjęciu ma 185 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>65% Wełna, 30% Poliamid, 5% Inne, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133376.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133360.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133376.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133360.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133400.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-133356.jpg"
"9O98VI2714";1;"Jednorzędowy płaszcz";"TataKobasa";"1299,90";1;"";"<p>Jednorzędowy płaszcz o klasycznym kroju. Produkt posiada kieszenie boczne oraz jedno rozcięcie z tyłu. Płaszcz wykonany z tkaniny w kolorze brązowym. Model na zdjęciu ma 185 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>65% Wełna, 30% Poliamid, 5% Inne, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133316.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133380.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133316.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133380.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133396.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133344.jpg,https://vistula.pl/mis/d/br%C4%85zowy-p%C5%82aszcz-vistula-133372.jpg"
"0000XA2921";1;"Płaszcz z gładkiej tkaniny";"TataKobasa";"799,90";1;"";"<p>Jednorzędowy płaszcz w kolorze czarnym. Posiada kieszenie boczne oraz jedno rozcięcie z tyłu. Zapinany jest na guziki. Wykonany z tkaniny technicznej. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>100% Poliester, podszewka: 100% Poliester</p>";"https://vistula.pl/mis/d/czarna-kurtka-vistula-133448.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133432.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133448.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133432.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133460.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133444.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133476.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133472.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133468.jpg,https://vistula.pl/mis/d/czarna-kurtka-vistula-133464.jpg"
"9V93RE1546";1;"Luźny płaszcz w kratę";"TataKobasa";"1199,90";1;"";"<p>Płaszcz męski w kolorze granatowym, w kratę to luźny płaszcz o konstrukcji pudełkowej. Zapinany jest na trzy guziki, z tyłu jedno rozcięcie. Posiada klapy proste oraz kieszenie boczne z listewką. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>32% Bawełna, 26% Poliakryl, 26% Poliester, 10% Wełna, 4% Inne, 2% Poliamid, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127003.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-126987.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127003.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-126987.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127043.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127019.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127071.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-red-127063.jpg"
"9O98VI1648";1;"Płaszcz w delikatny deseń";"TataKobasa";"1299,90";1;"";"<p>Płaszcz męski w kolorze szarym, w delikatny deseń to klasyczny płaszcz, wykonany z melanżowej tkaniny. Zapinany jest na trzy guziki, z tyłu jedno rozcięcie. Posiada klapy proste, kieszenie boczne skośne z listewką. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>65% Wełna, 30% Poliamid, 5% Inne, podszewka: 100% Wiskoza, podszewka rękawów: 100% Wiskoza</p>";"https://vistula.pl/mis/d/p%C5%82aszcz-vistula-126975.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127011.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-126975.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127011.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127047.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127023.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127881.jpg,https://vistula.pl/mis/d/p%C5%82aszcz-vistula-127833.jpg"
"0000XA1703";1;"Ocieplany płaszcz z domieszką wełny";"TataKobasa";"1299,90";1;"699,91";"<p>Ocieplany płaszcz męski, wykonany z granatowo-czarnej tkaniny w deseń. Zapinany jest na kryte guziki, wykończony kołnierzem i prostymi klapami. Kieszenie boczne z zakładką, z tyłu kontrafałda. Model na zdjęciu ma 190 cm wzrostu i prezentuje rozmiar 50.</p>";"<p>50% Wełna, 50% Poliester, podszewka: 100% Poliester</p>";"https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126991.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126967.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126991.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126967.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-127035.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126999.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-126995.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-127893.jpg,https://vistula.pl/mis/d/granatowy-p%C5%82aszcz-vistula-127837.jpg"
